restaurant,name,rating,time,comment,before,covid,after,period
Taco Bell,Makrsoaps,1.0,a year ago,As of recently the staffing is horrible and seems like they barely care about their job. The place is always messy and unclean. They always mess up your order and are extremely inattentive to those waiting at the registers. Go to any other taco bell.,0,0,1,post
Taco Bell,nikki Jackson,1.0,2 years ago,"Walked down there w/ the family & couldn't order online (app quickly repeated it expired) so we called. They wouldnt take our order even though we stated we were looking at them threw the window. This was while they were allowing pick up & drive thru orders. I was looking forward to it but we went home & made our own. And, Taco Bell, ours were fabulous. Going to do it more often.Walked down there w/ the family & couldn't order online (app quickly repeated it expired) so we called. They wouldnt take our order even though we stated we were looking at them threw the window. This was while they were allowing pick up & …More",0,1,0,covid
Taco Bell,tyler burke,5.0,a year ago,WELL MANAGED LOCATION! The customer service received at this location was simply amazing. The last taco bell I can think of to perform at this level was in cedar rapids Iowa.  This place has truly impressed me. 👏,0,0,1,post
Taco Bell,WAZQN,1.0,a year ago,"People were nasty, horrible manager!!! They gave me my order wrong, 3 of my tacos were all crunched up, they were not professional and didn’t changed them. Manager had a rude attitude. Gave us less food that what we ordered. Very disappointed. Horrible tasting food and cold. Never going again.",0,0,1,post
Taco Bell,pamela koepke,3.0,a year ago,"Indoor dining still closed as of November 20th, even though mandates have loosened up.  Probably due to personnel shortages.  Still nice folks at the drive thru though. Be prepared to eat in your car.",0,0,1,post
Taco Bell,Monique,2.0,2 years ago,I Dont go to taco bell often and this particular night they were very busy. But unfortunately  that does not excuse  them not providing me with  my  full order and the food being prepared sloppy.  Contacted them over this error. Management  wanted  for me to return after I was in line more 15 min to order and live about 20 minutes away I advised I would  return tomorrow. He makes me aware it will be busy for superbowl weekend. Normally  I would  check my food  but my bag was tapped shut. I thought that was a good idea so food would not fall out the bag. I was very disappointed because  the items that were missing was the reason I went there in the first place.😔😔  at least the drive through staff was were nice.I Dont go to taco bell often and this particular night they were very busy. But unfortunately  that does not excuse  them not providing me with  my  full order and the food being prepared sloppy.  Contacted them over this error. Management …More,0,1,0,covid
Taco Bell,Lessa Helm,1.0,2 years ago,"I ordered more than $34 worth of food, waited in line for over thirty minutes. When I got my order they said everything was in the bag. My granddaughter specifically wanted nacho fries, so I looked in the bad to make sure they were in there, they were not, so I had to get in line again and wait even longer. They were good about giving me the fries and apologized. I got home took the food out of the bag and realized one who order of tacos was missing. Very disappointing when you pay for food for multiple family members and get home and only have part of your order. We made do, but will think twice before returning.I ordered more than $34 worth of food, waited in line for over thirty minutes. When I got my order they said everything was in the bag. My granddaughter specifically wanted nacho fries, so I looked in the bad to make sure they were in …More",0,1,0,covid
Taco Bell,Sharon Edinger,2.0,a year ago,"When my granddaughter and I entered the building, two males were passing a joint, in a car, right outside the entrance door.When we were ordering our food, those same two males walked into the lobby and went behind the counter.  Yep, they worked there while they were high. I wonder if OSHA would consider that a safety violation being under the influence.THEY ABSOLUTELY WOULD.When my granddaughter and I entered the building, two males were passing a joint, in a car, right outside the entrance door.When we were ordering our food, those same two males walked into the lobby and …More",0,0,1,post
Taco Bell,Judy Reisinger,4.0,a month ago,"Order was wrong at drive throughFood: 4/5  |  Service: 3/5Recommended dishes
Taco, Nachos, Burrito …More",0,0,1,post
Taco Bell,L T,2.0,3 months ago,Just another fantastic example of junk food made quick and easy for the advancement of the number one over weight and obese nation on the planet.Food: 2/5  |  Service: 2/5  |  Atmosphere: 2/5 …More,0,0,1,post
Taco Bell,Brandon Deitch,1.0,3 years ago,"Dirty, dirty, dirty. Floors, seats, table tops. There were no customers in the store but this place was filthy. Plenty of workers around. Unacceptable.They recently added an electronic kiosk but it does not include many items on their menu. Confusing and inconvenient.Many mistakes on the orders (wrong size drinks, missing parts of items, out of stock items).I let my kids eat but I refused to out of protest. They will not get my money at this location.The manager gave us coupons for a future visit because she understood how bad things are but I will not be lured back to poor conditions.Dirty, dirty, dirty. Floors, seats, table tops. There were no customers in the store but this place was filthy. Plenty of workers around. Unacceptable.They recently added an electronic kiosk but it does not include many items on …More",1,0,0,before
Taco Bell,Becca Mitchell,2.0,2 years ago,"Came here at 1pm on Saturday. They were starting to get significantly busy as the rest of the drive-ins in the area were at that time. The drive thru worker had a little trouble hearing me so I repeated our order and when she informed me the drink my boyfriend wanted only came in regular or large i asked for a large and then asked to make my drink a large but bc it was a different drink the employee explained with attitude that my drink did come in a medium. When we finally got to the window the person that was actually in the Drive-Thru window never acknowledged us as far as saying hello how are you just took my card ran my card and handed me my food with nothing not a word said to us. I found this extremely rude especially when you have a patron spending money I don't care if it's a dollar or if it's $1,500 you need to acknowledge your customers regardless of whether you're the one that took their order or not.Came here at 1pm on Saturday. They were starting to get significantly busy as the rest of the drive-ins in the area were at that time. The drive thru worker had a little trouble hearing me so I repeated our order and when she informed me …More",0,1,0,covid
Taco Bell,David Bolton,1.0,a year ago,"Not sure when they are closed, but at 11:30pm there wasn't a soul in the building and all the lights were off. They have their closing time listed as midnight (12:00). Google says that they have even recently updated their hours within the last week.",0,0,1,post
Taco Bell,Aleister DeWitt,1.0,a year ago,"Honestly probably the worst Fast Food location I've ever been to. Order is wrong every single time, food isn't wrapped, workers on their phones with lines around the building, you name it. Avoid at all costs.",0,0,1,post
Taco Bell,Tyrone Lewis,1.0,2 years ago,"Poor service very rude lady. They had some sorry excuse for there not being nacho fries and I still maintained composure and ordered various other items for my family. She sealed the items and I was extra nice to her I know that the job market is tough out here and it’s difficult to find quality employees in this area so I was very kind to this young lady whom you could tell was ready for the day to be over. She never gave me a receipt and forgot half of my items including my taco, and cinnamon bites. By the time I got home, the establishment was closed. I’m deeply disappointed in the poor customer service and complete lack of regard for human beings at this location. There’s gotta be better employees out there perhaps the ownership group may be hiring bottom of the barrel in an effort to save on payroll costs, usually folks with criminal backgrounds that cannot get jobs elsewhere. It’s not their civic duty to hire such people but rather to get better help and generate more revenue by providing a quality product and serving it with love and care. I guess that is too much to ask for at Taco Bell in Carlisle, PaPoor service very rude lady. They had some sorry excuse for there not being nacho fries and I still maintained composure and ordered various other items for my family. She sealed the items and I was extra nice to her I know that the job …More",0,1,0,covid
Taco Bell,Patti Alexander,1.0,a year ago,Every time I go through the drive thru they forget to put something I order in . It’s happened twice in a week the first time they forgot a 5 layer burrito and then just a few minutes ago the forgot a chalupa. Pay attention to the orders ppl . Gas is too high to keep driving back and I never did go back for my burrito. Very unhappy with the service !Every time I go through the drive thru they forget to put something I order in . It’s happened twice in a week the first time they forgot a 5 layer burrito and then just a few minutes ago the forgot a chalupa. Pay attention to the orders …More,0,0,1,post
Taco Bell,Mercedez McGowan,3.0,a year ago,The food is usually good however there’s almost always something missing. Why are you charging people for food and then not giving them all the food? Also they’re supposed to be sealing bags cuz....ya know....covid.....and my bag wasn’t sealed at all so thank goodness it was door dashed or anything.,0,0,1,post
Taco Bell,Marshall,1.0,11 months ago,"Eat elsewhere. Reviews are falsified, orders are never right, and customer service is absolutely horrible. Hopefully it reopens under a competent owner/manager.",0,0,1,post
Taco Bell,Abbigail Bohn,2.0,a year ago,"I waited a good 20 minutes in the drive through with 4 cars ahead of me, when I got to the window the workers seemed to just be standing and chatting. When I got home my quesarito was literally flat I folded it in half to try to eat it but it was disgusting. They also never have the Baja blast freeze.",0,0,1,post
Taco Bell,Clayton Gelsinger,1.0,2 years ago,"Me and my brother went to this establishment. We were incredibly dissatisfied with the quality of the food and service. To start off, the lady who took our order was incredibly rude. She wouldn't allow us to make two separate orders at the drive thru. She said ""we don't do that here"" in a very demeaning tone. Which makes no sense whatsoever. How do you not accept two separate orders? That's silly. This was a major inconvenience to us. Then once we got to The window, she was completely silent. I felt incredibly patronized. This was unacceptable behavior. I just came for my cheddar chalupa box. Plus the employees were not even wearing masks correctly.  I now fear for my life in this current pandemic.  How dare they not value my health and safety.  It's not that hard to wear a mask.  Why did they not?  This horrible and unacceptable.  Now the presentation of our boxes was horrible. It was sloppily thrown into the box. My cinnamon twists were scattered everywhere. And the food quality was subpar. It was cold and the soda seemed flat. Everything overall was tasteless and disappointing like this establishment. After this transgression I will no longer be coming back to this establishment.Me and my brother went to this establishment. We were incredibly dissatisfied with the quality of the food and service. To start off, the lady who took our order was incredibly rude. She wouldn't allow us to make two separate orders at the …More",0,1,0,covid
Taco Bell,Shemiah,4.0,2 years ago,You gotta love taco bell.  The options are great and vegan friendly.  Everything is also pretty cheap.  The only reason I didn't give 5 stars is because this one location forgot something I ordered a couple times.  But they are always ready to fix the problem.,0,1,0,covid
Taco Bell,Wartortle,3.0,4 years ago,"It's normal if not a bit trashy. It took too long for another customer, not for me though, and it is either a hit or miss day depending whenever you go. The soda dispenser sucks most of the time and the flavor is off a lot. Good place if you're in a hurry not good for sitting down to eat.",1,0,0,before
Taco Bell,Harley B.,2.0,3 months ago,New building but same issues. Almost never leave this taco bell with the correct items or made the correct way.,0,0,1,post
Taco Bell,Thomas Orsinger,5.0,a year ago,They were dealing with issues while we were in there eating but they took the time to ask us if we were okay and even offered us free food because of the discrepancies that were happening inside the store but they were very nice and above all else they handle the situation like bosses,0,0,1,post
Taco Bell,Sierra Higgins,2.0,4 years ago,"Had a large drive through order. Was missing an item, specifically asked for no beans on another and received it with beans, ordered and was charged for guacamole that I did not receive. While not the worst experience I’ve ever had with fast food, I will be avoiding this location whenever possible",1,0,0,before
Taco Bell,Holly Shaffer,2.0,2 years ago,"Went to drive-thru, worker seemed to be put out cuz he had to take our order which we thought was rude. Then, we forgot to put something in our order so, since there was no one behind us, we asked to have it added on. One of the workers asked if we could drive around again cuz the length of time we were sitting there was hurting their time limit for service. We noted there was no one behind us so they did add it to the order. However, after all that, they gave me my receipt and as I was putting it in my wallet, yet another worker comes over to the window and asks us to drive around to the other side of the building, again cuz we were running up their time limit. Nice to know that their time limit is more important than quality customer service.Went to drive-thru, worker seemed to be put out cuz he had to take our order which we thought was rude. Then, we forgot to put something in our order so, since there was no one behind us, we asked to have it added on. One of the workers …More",0,1,0,covid
Taco Bell,Sonja Fischer,5.0,a year ago,"We ordered Grande Nachos with Beef. I must say, ""They were VERY tasty."" I HIGHLY recommend Taco Bell! The staff is friendly and very helpful.",0,0,1,post
Taco Bell,Ashley Harding,5.0,3 years ago,"I have taken my son at the Camp hill, PA location for 10 years to get his glasses. He always finds the coolest frames. We get the best service.  I just took my 10 year old for his first set of frames.  He is so excited to get them. Great service, all the time.",1,0,0,before
Taco Bell,Maddy Martin,1.0,3 years ago,"Very disappointed! Went through the drive- thru and I asked to split the payment between cash and card. She swiped the card, and put my account in the negatives, and gave me my cash back. I asked her for a refund on the card, and put it back through, then putting the cash first before the card. She refused and just told me it was her fault, and she can’t do anything about it. Also told me it was impossible to split the payment. That’s a little BS because I have done it before. I called the manager, and she told me it’s not their fault, just go put the cash in the bank. That is unacceptable customer service especially from a manager! I hope y’all can do better next time and not disappoint me!Very disappointed! Went through the drive- thru and I asked to split the payment between cash and card. She swiped the card, and put my account in the negatives, and gave me my cash back. I asked her for a refund on the card, and put it …More",1,0,0,before
Taco Bell,Sarah N,1.0,3 years ago,I love Taco Bell but this location is awful.  Service was slow.  They forgot part of my order.  The lobby was filthy with crumbs and trash on the floor and tables.  Had to wipe down a table with napkins so we could sit down.  No toilet paper in the women's restroom.  I let an employee know and he seemed unconcerned and continued taking orders.I love Taco Bell but this location is awful.  Service was slow.  They forgot part of my order.  The lobby was filthy with crumbs and trash on the floor and tables.  Had to wipe down a table with napkins so we could sit down.  No toilet …More,1,0,0,before
Taco Bell,Your Landlord,5.0,3 years ago,Such nice people!! My nephew arrived from Connecticut for the first time in years and I wanted to show him Carlisle. I was so excited to pick him up that I forgot my wallet at home. I got to the drive thru and ordered for him but when I pulled up and reached for my card I was shocked at its absence. The person at the window saw my reaction and was incredibly kind. They gave us the food and didn't make it an uncomfortable situation. I've never had that happen before and didn't expect such kindness. Support these folks because they hire people with strong value systems. I'd recommend the service at this location highly.Such nice people!! My nephew arrived from Connecticut for the first time in years and I wanted to show him Carlisle. I was so excited to pick him up that I forgot my wallet at home. I got to the drive thru and ordered for him but when I …More,1,0,0,before
Taco Bell,Matthew Foor,2.0,2 years ago,"The food is not very good here at all. I've never really been a fan of Taco Bell at all but I LOVE tacos and figured hell I'll give it a job. Huge mistake. The taco ""meat"" if you wanna call it that, was cold and extreamly runny and greasy. Then 20 minutes after I ate I had the worst stomach ache of my entire life. Needless to say I wont be back to this establishment .The food is not very good here at all. I've never really been a fan of Taco Bell at all but I LOVE tacos and figured hell I'll give it a job. Huge mistake. The taco ""meat"" if you wanna call it that, was cold and extreamly runny and greasy. …More",0,1,0,covid
Taco Bell,Brendan Löwen,5.0,a year ago,"Using the app was easy. Ordered through the taco bell app, went through the drive through, told them I had a pickup for myself, and got it at the window. Easy and quick pickup.",0,0,1,post
Taco Bell,Barbara Carpenter,5.0,2 years ago,My experience at Taco bell was good but the person at the windows plastic gloves where so big that she didn't realize that she dropped my change on the ground and never checked back with me to see if I had any issues.it was only a dime. So I didn't say anything about it.,0,1,0,covid
Taco Bell,Jamie McDonald,2.0,2 years ago,I got home and my order was messed up. Ok so kinda my fault I guess since I didnt check my bag. So I go back and they fixed my order and as I'm heading down the road I realized they forgot something. So 3 times through the drive thru and the people dont seem like they like their jobs.,0,1,0,covid
Taco Bell,Matt Q,1.0,a year ago,"Is there a minus star rating??? If so,it is for this place. If there truly was a God,he would open up the earth and swallow it to save others going here.",0,0,1,post
Taco Bell,Keith B,1.0,4 years ago,"This Taco Bell sucks. Once I was there 10 minutes after they open. The women on the intercom said they'd be open in 10. I returned 10 minutes later and she said another 10 minutes. This happened 3 more times until I made her aware I was the same person. I just got a reply of ""What can I get for you?"". It was the heavyset white female manager, I bet she felt dumb.This Taco Bell sucks. Once I was there 10 minutes after they open. The women on the intercom said they'd be open in 10. I returned 10 minutes later and she said another 10 minutes. This happened 3 more times until I made her aware I was the …More",1,0,0,before
Taco Bell,Todd Pinkney,1.0,a year ago,I asked for fresh food and I was waiting for 20 minutes and the food was old and fries was hard and then was giving me a hard time about my refund,0,0,1,post
Taco Bell,Lisa Rose,1.0,a year ago,I just paid for the worst food from this restaurant!  😩 The Tacos were cold and there was hardly any meat on the tacos and the chicken Cascadia had skimpy shredded chicken.I will not be going back there!,0,0,1,post
Taco Bell,rico suave,1.0,a year ago,I went through taco bell.. asked for  steak grilled.. I got bacon  called and the general manager pam  blamed  a new kid .. she said come back  and she'd fix so I did .. and SHE GAVE ME  BACON AGAIN AND INSISTED  THATS WHAT I  ORIGINALLY ASKED FOR .. IF UR AROUND ANOTHER  TACO BELL  GO TO THAT ONE BEFORE THIS ONE OR GO SIT IN A LONG LINE AT MCDONALDS  BEFORE GOING HERE . SO ANNOYED .I went through taco bell.. asked for  steak grilled.. I got bacon  called and the general manager pam  blamed  a new kid .. she said come back  and she'd fix so I did .. and SHE GAVE ME  BACON AGAIN AND INSISTED  THATS WHAT I  ORIGINALLY …More,0,0,1,post
Taco Bell,Ben,1.0,5 years ago,"Last four times my Wife has picked up dinner from here they've gotten our order completely wrong. Honestly, how hard is it to make the food that's on the little screen in the kitchen area. You read the screen, make what's supposed to be made, bag it or tray it, and give it to the customer. Doesn't sound hard right? Well apparently it is. And fast food workers are demanding $15/hr for a job that a 10 year old could do? Try being in my line of work and then you can EARN $15/hr. Definitely not going back to this location. I wish I didn't have to give stars, honestly this location deserves 0 stars, negative 5 at that!Last four times my Wife has picked up dinner from here they've gotten our order completely wrong. Honestly, how hard is it to make the food that's on the little screen in the kitchen area. You read the screen, make what's supposed to be …More",1,0,0,before
Taco Bell,Redskin Girl,1.0,2 years ago,Their customer service has gone down hill. They don't always give you the things that you ask for. We got the box combos and they just threw everything in the bag so we had to figure out who's was whos. They didn't include my cinnamon twist in the order then refused to let me get them said we had to go back in line.,0,1,0,covid
Taco Bell,Michael S,3.0,2 years ago,"I love Taco Bell, and the food is generally the same (same ingredients) but this spot keeps finding ways to mess up orders in little ways. Sour cream or lettuce when the order specified none. Missing one item (out of about 12-14 ordered). Twice forgetting to include queso with the nacho fries. And items where the cheese isn't melted (cheesy roll-up, quesadilla, chipotle melt). That said, the flavor is always great, and it's the only Taco Bell nearby, so we'll keep coming back for more... just excuse us if we are in front of you at the drive-thru and taking time to check our order before driving off.I love Taco Bell, and the food is generally the same (same ingredients) but this spot keeps finding ways to mess up orders in little ways. Sour cream or lettuce when the order specified none. Missing one item (out of about 12-14 ordered). …More",0,1,0,covid
Taco Bell,Justin McIlwain,1.0,3 years ago,"I can’t tell you how many times I have been through this drive thru and gotten the wrong order, tonight was no different they forgot my wife’s food yet again. They are short staffed all the time and shut down the lobby without putting up a notice. This has to be hands down the worse Taco Bell I have ever been to.",1,0,0,before
Taco Bell,Jade Montesano,1.0,5 years ago,"Menu has a ""2X"" on one of their products and I tried to order and ask if it was 2 wraps or only one. They said it was only 1 wrap and, subsequently, I asked if I was able to have it with no cheese and they claimed they already punched in the order and ""aren't allowed to void things"" and that I had to pay for it. I told them I will get out of line and rethink my order, so I did. I ordered bean burritos as the cashier didn't know if the loaded potato griller had meat in it. My bean burritos also took about 10 minutes to make, which is quite long for a value menu item.Menu has a ""2X"" on one of their products and I tried to order and ask if it was 2 wraps or only one. They said it was only 1 wrap and, subsequently, I asked if I was able to have it with no cheese and they claimed they already punched in …More",1,0,0,before
Taco Bell,Randal Oxford,4.0,4 years ago,"Excellent service from employee, he was very enthusiastic about his job and helping me.  They didn't have the carmel green apple at the time so I settled for 2 tacos instead.  Food was fresh and hot unlike other places that give you room temperature food.",1,0,0,before
Taco Bell,Susan Aughinbaugh,5.0,5 years ago,"Tonight the lady that took our order was engaging & professional.  She went above & beyond with other customers, too.  Made me glad we chose Taco Bell tonight because of her positive attitude.",1,0,0,before
Taco Bell,Brandy DeLoach,1.0,3 years ago,"Placed my order online, once I pulled into the parking lot they turned the lights off. I pulled up to the drive thru speaker and was told to pull up. I received my order and proceeded to go back to our hotel. All of our food was there but every item was piled with onions (even the 2 cheesy bean and rice which doesn't even come with onions) what is the point of calling them to complain when they don't answer the phone .Placed my order online, once I pulled into the parking lot they turned the lights off. I pulled up to the drive thru speaker and was told to pull up. I received my order and proceeded to go back to our hotel. All of our food was there but …More",1,0,0,before
Taco Bell,Nyasha J,1.0,6 years ago,"This is a very very lovely place to eat especially during lunch. However ... the manager John is very harsh , yes I understand they must push their employees but these lovely young ladies are very hard workers I come in and eat 4 pm everyday and he's yelling looking for employees after he yells and tell them to leave he storms through the store asking where's this person wheres that person it's very unprofessional and I WILL NOT BE EATING HERE ANYMORE !This is a very very lovely place to eat especially during lunch. However ... the manager John is very harsh , yes I understand they must push their employees but these lovely young ladies are very hard workers I come in and eat 4 pm …More",1,0,0,before
Taco Bell,Alan Leach,3.0,a year ago,"The staff here normally is nice enough, but the sense of urgency is lacking at this location. Food is typical Taco Bell, tastes good going down, sometimes not when it's leaving...Dine in: Yes
Outdoor seating: No
Takeout: Yes
Curbside pickup: Yes …More",0,0,1,post
Taco Bell,Josh Manges,5.0,3 years ago,I have always loved Taco Bell. It might actually be genetic because my Dad has always loved Taco Bell. Its some of my most favorite comfort food and the prices are always reasonable. Some of my favorite memories with my children has been eating together at Taco Bell and enjoying each other's company.,1,0,0,before
Taco Bell,Tashia Metzger,1.0,3 years ago,"The whole staff is sitting in the back not paying attention to a freaking thing. My husband’s crunch wrap supreme was burnt, they forgot half our order, and our drinks. And all our tacos had the white part of the lettuce in it.",1,0,0,before
Taco Bell,Drxlr,1.0,2 years ago,They didnt give us the right tacos. The tacos were falling out of their papers in the bag and some of them were even ripped so the paper was stuck in my tacos. It was prepared very sloppily. disappointed bc i love taco bell.,0,1,0,covid
Taco Bell,Anthony Marra,5.0,3 years ago,"The associates here are always kind, helpful and move very quickly. My Wife is handicapped and Alexander, with a smile, when he see's us, Her, will come over and hold the door and welcome us.   Few do that these day's.  I believe his kindness along with his very good job is an asset to Taco Bell Company.I always recommend that particular location..............ALMThe associates here are always kind, helpful and move very quickly. My Wife is handicapped and Alexander, with a smile, when he see's us, Her, will come over and hold the door and welcome us.   Few do that these day's.  I believe his …More",1,0,0,before
Taco Bell,Jake Molsky,1.0,a year ago,Waited 30 min for my food. Only one family inside with me. Would not recommend coming to this taco bell. Did not put enough filling inside the food either.,0,0,1,post
Taco Bell,Angel Morrison,1.0,a year ago,No more business from me. I ordered food cause i was in the area. Got told that next time my order was big i had to call ahead. They didn't even have any other business going on.,0,0,1,post
Taco Bell,Devin Burr,4.0,a year ago,As of lately they have been quicker at the drive thru. Picking up for DoorDash there isn't too bad either,0,0,1,post
Taco Bell,Amber Miller,2.0,7 years ago,"I was super excited to try the new ""quesalupa."" I ordered a steak one from this location and was disappointed that it wasn't even the hot. The cheese was not meltedall. The commercial made it look super hot and delicious with loads of melted cheese. I also got cheesy fiesta potatoes which were also cold. Id rove back through and told him it was cold and he gave me a new one. It was still cold.I was super excited to try the new ""quesalupa."" I ordered a steak one from this location and was disappointed that it wasn't even the hot. The cheese was not melted …More",1,0,0,before
Taco Bell,Jake Yeager,3.0,4 years ago,"Bad Seating, and sometimes friendly staff. I think the windows should be tinted, because on sunny days around noon, you can't sit down anywhere without getting blasted with hot sun.But man, i do love Taco Bell, and the food is good.Bad Seating, and sometimes friendly staff. I think the windows should be tinted, because on sunny days around noon, you can't sit down anywhere without getting blasted with hot sun. …More",1,0,0,before
Taco Bell,David Kayak Bassin,1.0,4 years ago,Dont go based  off of their schedule for what  time they open. Ordered  my food online since it said open. Went on new years day and the sign  clearly said they were opening at 10am so i went at 1019am. I call inside on my phone to the manager  he and says he cant serve me bc hes all by himself and cant do things on his own. I said  your sign clearly says 10am opening and he tells me im not understanding that his openers didnt show up. Not my problem. Does that mean he is incapable of cooking food? Will not eat here again. The same  guy complained to me in the past bc i asked for breakfast salsa and he said he cant give them to me bc he only had 2 left till their delivery the next day. So much for customer service. Will be reporting to taco bell corporate.Dont go based  off of their schedule for what  time they open. Ordered  my food online since it said open. Went on new years day and the sign  clearly said they were opening at 10am so i went at 1019am. I call inside on my phone to the …More,1,0,0,before
Taco Bell,River Hendrix,1.0,3 years ago,"HORRIBLE SERVICE! If I could give this place zero stars, I would. Every time I’ve tried to order from this restaurant in the last year, they have messed up my order or not had what I wanted. The employees are rude and the dining area is outdated and dirty. I could understand if this was my experience once..even twice. But EVERY TIME is ridiculous.HORRIBLE SERVICE! If I could give this place zero stars, I would. Every time I’ve tried to order from this restaurant in the last year, they have messed up my order or not had what I wanted. The employees are rude and the dining area is …More",1,0,0,before
Taco Bell,Mike Potak,1.0,2 years ago,"So after waiting in the D.T. line for really no time at all and a very friendly young ladie taking my order I was happy until I opened my bag! First off I go to Taco for 2 reasons....FIRST is the cinnamon twist and SECOND is the frozen drinks. I pulled away, got onto the interstate excited to eat my CINNAMON twist but guess what????????? NO CINNAMON!!!!!Second time this week at second location that there was ZERO ZERO ZERO cinnamon. I throw the corn twists out for the birds..So after waiting in the D.T. line for really no time at all and a very friendly young ladie taking my order I was happy until I opened my bag! First off I go to Taco for 2 reasons....FIRST is the cinnamon twist and SECOND is the frozen …More",0,1,0,covid
Taco Bell,Michelle Bigler,1.0,2 years ago,"I have been to this location three times. All three times there has been an issue. Tonight I ordered bean burritos with sour cream and got them with guacamole, mexican pizza with no beans but they still put the beans on it. Do not expect to get what you order.",0,1,0,covid
Taco Bell,Todd Ilg,4.0,a year ago,Hate to say it... But they are constantly messing up orders and taking an extremely long time at the drive thruTakeout: Yes …More,0,0,1,post
Taco Bell,Nate M,4.0,4 years ago,Not sure how to rate this location. First time I went it was the best taco bell I ever had. Second time the food was cold when I got it. I would recommend going during the day when they are trying.,1,0,0,before
Taco Bell,Shawn Flint,5.0,2 years ago,This restaurant has been super great throughout the entire pandemic. Always still accurate with my orders and really great about using masks and gloves.,0,1,0,covid
Taco Bell,Nikki Jackson,1.0,2 years ago,I walked with family to here only to not be able to get an order put in online. Since we were here we called from rt outside the door and they refused to take our order by phone even though we explained we had walked there & were outside. We watched them tell us we couldn't put in an order even though they were open & serving.,0,1,0,covid
Taco Bell,Mike Herleman,5.0,4 years ago,"Lovely SOTB themed portions of grindage. A lil' thrifty on sauce packets, but I make my own. Drive thru is really convenient and will let you out on either roadway.Yummy, super clean, and well managed.A reliable tasty optionLovely SOTB themed portions of grindage. A lil' thrifty on sauce packets, but I make my own. Drive thru is really convenient and will let you out on either roadway. …More",1,0,0,before
Taco Bell,Tori Winget,3.0,3 years ago,I have had both good and bad experiences with this particular Taco Bell. Last time I ordered here half of my order was completely different items then what I ordered. This time it was all perfect.,1,0,0,before
Taco Bell,Teresa Newell,1.0,6 years ago,THE MANAGER JOHN AT THE TACO BELL IN CARLISLE PA ON HIGH STREET IS HIGHLY RUDE AND HARSH WITH HIS NEW RECRUITS. They're young lovely ladies that try they're best. The food is excellent and so is the service but I feel putting your new recruits in tears right before they clock out is unprofessional and disrespectful. Stomping around rudely asking customers where a co worker is isn't looking good on you either.THE MANAGER JOHN AT THE TACO BELL IN CARLISLE PA ON HIGH STREET IS HIGHLY RUDE AND HARSH WITH HIS NEW RECRUITS. They're young lovely ladies that try they're best. The food is excellent and so is the service but I feel putting your new …More,1,0,0,before
Taco Bell,Elizabeth J,2.0,5 years ago,"One of the worst Taco Bells in the chain.  Bought 6 soft chicken tacos. The bag weighed less than a pound.... that is including napkins and sauce. The servings were tiny and stingy. The tacos here were vapid of any flavor, to add insult to injury. The products in this chain are not standardized.Skip this particular store, if you crave Taco Bell ir real tex-mex, visit a different eatery.One of the worst Taco Bells in the chain.  Bought 6 soft chicken tacos. The bag weighed less than a pound.... that is including napkins and sauce. The servings were tiny and stingy. The tacos here were vapid of any flavor, to add insult to …More",1,0,0,before
Taco Bell,John Smith,2.0,a year ago,"This establishment was very solid in the past, but after the removal of the beefy Fritos burrito I simply cannot support you anymore. I'm afraid you took an L on this one",0,0,1,post
Taco Bell,Douglas Jahnke,5.0,4 years ago,Been pleasantly supprised with their dollar burrito.  Had great taste.  The chicken enchilada not as much but was still good.   Usually get the party packs half soft half nacho.  Yummm.,1,0,0,before
Taco Bell,Mr Cobaltnite,5.0,3 years ago,"Every time I have been there the staff has been super friendly and the food never disappoints. The location is reasonably clean, one of the employees was cleaning as we sat down to eat.",1,0,0,before
Taco Bell,Jared Schipper,5.0,5 years ago,"I'm a sucker for Taco Bell in any state of mind whether it's mid-day or midnight. You can place your order on the Taco Bell website nowadays, this even includes the drink and dessert menu along with all of the side items that you forgot Taco Bell still offered. There is ONE single item that absolutely cannot be found on their online ordering menu and that is the Enchirito. I also wish they would bring back the Sangria flavored Mountain Dew.I'm a sucker for Taco Bell in any state of mind whether it's mid-day or midnight. You can place your order on the Taco Bell website nowadays, this even includes the drink and dessert menu along with all of the side items that you forgot …More",1,0,0,before
Taco Bell,Carmen Denny,3.0,a year ago,Food is good.  Ordering from the kiosk does really help.  But the bathroom was dirty.,0,0,1,post
Taco Bell,Miguel Caldero,1.0,a year ago,Not recommend coming to this tacobel no dining in just drive-thru and they're not reasonable people they are rude disrespectful,0,0,1,post
Taco Bell,jasmine bonds,5.0,2 years ago,Hands down the best Taco Bell I ever been too. Driving through from a Memphis decided to stop through and the food was delicious.,0,1,0,covid
Taco Bell,Mike Femmer,1.0,a year ago,Service was poor server's came taking thier friends give them free drinks had to ask for our drinkTakeout: Yes …More,0,0,1,post
Taco Bell,Nicole,1.0,4 years ago,Worst taco bell I have been too. The people are so rude !!!!!! Cant even give you a minute to look at the menu without screaming hello to you . I have giving this taco bell a few times to prove me wrong but everytime they always prove me right. Worst good service I've had in a very long time. Wont be eating here again,1,0,0,before
Taco Bell,Denise Starner,3.0,3 years ago,I was very curious about this and disappointed to see there are NO candy seeds. Still tasted good.,1,0,0,before
